"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20220430"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","29.99","202203","14","42,000","12","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","26-14","0026","0014","대경아르체아파트","25.28","202203","15","32,000","10","2021","진흥로 153","","직거래","-"
"서울특별시 은평구 대조동","197-3","0197","0003","메트하임","14.03","202203","31","18,000","10","2020","연서로28길 12","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","6-17","0006","0017","미래하임","31.8","202202","28","31,700","9","2012","통일로67길 8-6","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","4-11","0004","0011","벽산메트로시티","23.02","202203","1","19,200","10","2012","통일로 749-7","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","29.02","202201","3","37,200","5","2021","서오릉로 80-1","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","19.08","202201","8","27,500","10","2021","서오릉로 80-1","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","29.02","202201","9","37,200","11","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","29.02","202202","25","37,500","5","2021","서오릉로 80","20220316","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","19.08","202202","25","27,500","6","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","19.08","202203","3","27,500","7","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","19.08","202203","18","27,500","6","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","19.08","202203","21","27,500","5","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","29.02","202203","23","37,500","5","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","179-16","0179","0016","북한산포레스트","29.02","202204","10","37,300","9","2021","서오릉로 80","","직거래","-"
"서울특별시 은평구 대조동","15-122","0015","0122","영화노블레스아파트","24.41","202201","27","27,750","12","2019","통일로65길 3","","중개거래","경기 고양덕양구, 서울 은평구"
"서울특별시 은평구 대조동","15-122","0015","0122","영화노블레스아파트","21.74","202203","22","25,000","14","2019","통일로65길 3","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","6-13","0006","0013","예가크레시아","49.61","202202","26","40,000","8","2012","통일로67길 8","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","197-1","0197","0001","유진아이디움","14.03","202202","8","17,500","11","2019","연서로28길 8","","중개거래","서울 영등포구"
"서울특별시 은평구 대조동","186-12","0186","0012","정익제이원6차","29.95","202201","9","36,500","14","2017","통일로 833-5","","중개거래","서울 서대문구"
"서울특별시 은평구 대조동","15-114","0015","0114","정익제이원아파트(15-114)","25.68","202203","18","25,600","9","2015","통일로65길 13-10","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","15-114","0015","0114","정익제이원아파트(15-114)","25.68","202203","29","25,900","13","2015","통일로65길 13-10","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","4-12","0004","0012","제이타워1","12.23","202202","4","11,000","8","2012","통일로 749-9","","중개거래","서울 은평구"
"서울특별시 은평구 대조동","4-12","0004","0012","제이타워1","12.23","202204","28","12,000","9","2012","통일로 749-9","","직거래","-"
"서울특별시 은평구 대조동","4-14","0004","0014","제이타워3","13.17","202204","20","11,000","7","2012","통일로 745-10","","직거래","-"
"서울특별시 은평구 대조동","9-14","0009","0014","주주베에이","13.56","202203","12","15,500","5","2014","통일로67길 9","","직거래","-"
"서울특별시 은평구 대조동","9-14","0009","0014","주주베에이","13.56","202203","15","13,500","9","2014","통일로67길 9","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","629","0629","0000","대호아파트","59.7","202202","8","62,000","13","1999","불광로 98-8","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","631-1","0631","0001","대호프라자아파트","41.22","202202","5","30,400","2","2000","불광로 90","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","631-1","0631","0001","대호프라자아파트","84.64","202204","5","69,700","5","2000","불광로 90","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","84.65","202201","19","97,500","12","1988","통일로 780","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","84.65","202201","24","94,500","15","1988","통일로 780","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","66.7","202203","3","84,750","13","1988","통일로 780","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","125.75","202203","21","99,500","11","1988","통일로 780","","직거래","-"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","84.65","202204","7","97,000","7","1988","통일로 780","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","248","0248","0000","라이프미성","125.75","202204","18","113,500","1","1988","통일로 780","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","637","0637","0000","북한산래미안아파트(2단지)","84.9929","202204","1","114,500","5","2010","진흥로 265","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","633","0633","0000","북한산현대홈타운","84.9956","202201","23","102,500","10","2004","불광로2길 16","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","641","0641","0000","북한산현대힐스테이트3차아파트","84.98","202202","3","99,000","8","2010","불광로 122-10","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","641","0641","0000","북한산현대힐스테이트3차아파트","59.99","202204","9","86,000","7","2010","불광로 122-10","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","635","0635","0000","북한산힐스테이트1차아파트","84.734","202201","15","110,000","5","2009","불광로2길 33","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","645","0645","0000","불광롯데캐슬","59.98","202201","10","89,000","1","2018","불광로 64","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","645","0645","0000","불광롯데캐슬","114.99","202202","11","132,000","16","2018","불광로 64","","중개거래","서울 은평구"
"서울특별시 은평구 불광동","455","0455","0000","쉐라톤","84.68","202202","10","29,000","7","1997","연서로43길 21","","직거래","-"
"서울특별시 은평구 불광동","484-63","0484","0063","연신내역트리플라101동","36.61","202201","17","63,000","12","2021","통일로82길 6-3","","직거래","-"
"서울특별시 은평구 불광동","8-51","0008","0051","월드그린","52.03","202204","4","36,000","7","2003","불광로6길 11-2","","중개거래","경기 용인수지구, 서울 은평구"
"서울특별시 은평구 불광동","484-73","0484","0073","효민아크로뷰","15.09","202203","13","24,000","15","2021","통일로 868","","직거래","-"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","59.96","202201","6","103,000","7","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","84.93","202201","7","130,000","10","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","114.95","202201","11","155,000","6","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","59.96","202202","7","104,500","15","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","39.83","202202","8","41,900","4","2021","수색로 300","","중개거래","서울 송파구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","39.83","202202","23","60,000","7","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","84.93","202202","28","100,000","19","2021","수색로 300","","직거래","-"
"서울특별시 은평구 수색동","417","0417","0000","DMC롯데캐슬더퍼스트","84.97","202204","10","119,000","13","2021","수색로 300","","중개거래","서울 은평구"
"서울특별시 은평구 수색동","223-28","0223","0028","DMC자이2단지","108.52","202203","24","130,000","16","2009","수색로 217-1","","중개거래","서울 영등포구"
"서울특별시 은평구 수색동","415-1","0415","0001","대림한숲(DMC이편한세상)","59.895","202201","26","70,500","1","2003","은평터널로 65","","중개거래","서울 강동구, 서울 은평구"
"서울특별시 은평구 수색동","415-1","0415","0001","대림한숲(DMC이편한세상)","84.951","202204","2","53,000","4","2003","은평터널로 65","","직거래","-"
"서울특별시 은평구 수색동","416-1","0416","0001","진흥엣세벨","106.423","202202","26","90,000","15","2003","은평터널로 60","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","140-1","0140","0001","미성","63.53","202201","4","59,800","8","1987","증산로15길 35-10","","직거래","-"
"서울특별시 은평구 신사동","140-1","0140","0001","미성","63.53","202201","13","69,300","3","1987","증산로15길 35-10","","중개거래","서울 서대문구, 서울 은평구"
"서울특별시 은평구 신사동","140-1","0140","0001","미성","63.53","202202","10","68,000","9","1987","증산로15길 35-10","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","140-1","0140","0001","미성","83.27","202202","18","65,000","2","1987","증산로15길 35-10","","직거래","-"
"서울특별시 은평구 신사동","361","0361","0000","삼부","60.81","202201","8","50,000","15","2001","증산로21길 11","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","40-2","0040","0002","세민하이파크","40.19","202201","22","49,000","9","2017","가좌로 319","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","40-2","0040","0002","세민하이파크","40.19","202202","15","50,000","11","2017","가좌로 319","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","40-2","0040","0002","세민하이파크","40.88","202203","3","51,500","10","2017","가좌로 319","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","360","0360","0000","신사성원","59.94","202203","17","59,800","3","2000","갈현로4길 26-5","","중개거래","서울 은평구"
"서울특별시 은평구 신사동","297","0297","0000","신사씨티","49.76","202204","1","46,000","18","1993","가좌로 391","","중개거래","서울 은평구"
